Title	Source	Date	url	Category	Size
¡Tan chiquitas! Las fotos retro de Nicole Neumann y Geraldine	La Voz del Interior	Wed, 31 Oct 2018 17:53:08 GMT	http://vos.lavoz.com.ar/tv/tan-chiquitas-las-fotos-retro-de-nicole-neumann-y-geraldine	Entretenimiento	47
Te guste o no, WhatsApp ya encontró el lugar donde mostrarte publicidad	La Voz del Interior	Thu, 01 Nov 2018 14:18:15 GMT	http://www.lavoz.com.ar/tecnologia/te-guste-o-no-whatsapp-ya-encontro-lugar-donde-mostrarte-publicidad	Ciencia y Tecnología	47
SanCor le vendió las plantas de Chivilcoy y Morteros a Adecoagro	Infobae.com	Thu, 01 Nov 2018 14:17:50 GMT	https://www.infobae.com/campo/2018/11/01/sancor-le-vendio-las-plantas-de-chivilcoy-y-morteros-a-adecoagro/	Economía	44
Maestra ejemplar tuvo sexo con alumna y acabó presa	Crónica	Thu, 01 Nov 2018 00:30:44 GMT	https://www.cronica.com.ar/cosa-de-locos/Maestra-ejemplar-tuvo-sexo-con-alumna-y-acabo-presa-20181031-0086.html	Internacional	44
Refuerzan la vacunación contra sarampión para evitar la enfermedad	APF Digital	Thu, 01 Nov 2018 13:33:00 GMT	http://www.apfdigital.com.ar/despachos.asp?cod_des%3D315254%26ID_Seccion%3D1%26fecemi%3D01/11/2018	Salud	41
En el Día Internacional del Veganismo, las claves para entender una tendencia que avanza en el mundo	Infocielo	Thu, 01 Nov 2018 12:15:00 GMT	https://infocielo.com/nota/97869/en_el_dia_internacional_del_veganismo_las_claves_para_entender_una_tendencia_que_avanza_en_el_mundo/	Internacional	41
Mauricio Macri admite que hay “una coyuntura dura” pero niega un escenario de despidos masivos	Clarín.com	Thu, 01 Nov 2018 16:17:45 GMT	https://www.clarin.com/politica/mauricio-macri-admite-coyuntura-dura-niega-escenario-despidos-masivos_0_KFMMhYqyt.html	Nacional	41
Mauricio Macri admite que hay “una coyuntura dura” pero niega un escenario de despidos masivos	Clarín.com	Thu, 01 Nov 2018 16:17:45 GMT	https://www.clarin.com/politica/mauricio-macri-admite-coyuntura-dura-niega-escenario-despidos-masivos_0_KFMMhYqyt.html	Destacadas	41
Violencia sexual en Corea del Norte: un drama cotidiano y cubierto de impunidad	Clarín.com	Thu, 01 Nov 2018 16:41:08 GMT	https://www.clarin.com/mundo/violencia-sexual-corea-norte-drama-cotidiano-cubierto-impunidad_0_BwqX_PmMA.html	Internacional	38
"El FMI reiteró su confianza en el plan económico, pero advirtió que llegó el momento de la ""implementación"""	Infobae.com	Thu, 01 Nov 2018 15:29:42 GMT	https://www.infobae.com/economia/2018/11/01/el-fmi-reitero-su-confianza-en-el-plan-economico-pero-advirtio-que-llego-el-momento-de-la-implementacion/	Destacadas	38
EE.UU.: hallan muerta en su casa a una leyenda del mundo del fitness	LA NACION (Argentina)	Thu, 01 Nov 2018 15:53:17 GMT	https://www.lanacion.com.ar/2187489-eeuu-hallan-muerta-su-casa-leyenda-del	Entretenimiento	35
Pagarán Ganancias las indemnizaciones de altos salarios y la venta de inmuebles	LA NACION (Argentina)	Thu, 01 Nov 2018 13:57:36 GMT	https://www.lanacion.com.ar/2187469-gravan-ganancias-indemnizacion-despido-del-personal-ejecutivo	Destacadas	35
Las automotrices dicen que perdieron US$500 millones por las medidas oficiales y reclaman un bono	LA NACION (Argentina)	Wed, 31 Oct 2018 21:33:00 GMT	https://www.lanacion.com.ar/2187226-inversiones-automotrices-dicen-perdieron-us500-millones-medidas	Economía	34
La edad del padre también influye en la salud del bebé	TN	Thu, 01 Nov 2018 14:04:37 GMT	https://tn.com.ar/salud/pediatria/la-edad-del-padre-tambien-influye-en-la-salud-del-bebe_911305	Salud	33
EE.UU.: hallan muerta en su casa a una leyenda del mundo del fitness	El Comercio	Thu, 01 Nov 2018 17:10:43 GMT	https://elcomercio.pe/mundo/eeuu/mandy-blank-hallan-muerta-casa-leyenda-mundo-fitness-estados-unidos-noticia-573439	Deportes	32
Cómo crear emojis personalizados con el teclado de Google	Infobae.com	Thu, 01 Nov 2018 15:10:42 GMT	https://www.infobae.com/america/tecno/2018/11/01/como-crear-emojis-personalizados-con-el-teclado-de-google/	Ciencia y Tecnología	31
Luis Miguel: se confirman las fechas de sus shows en la Argentina	LA NACION (Argentina)	Thu, 01 Nov 2018 15:03:22 GMT	https://www.lanacion.com.ar/2187475-luis-miguel-canta-marzo-buenos-aires-entradas	Entretenimiento	28
Desmienten audio que alerta sobre casos de triquinosis por consumir pollo	MDZ Online	Wed, 31 Oct 2018 22:08:30 GMT	https://www.mdzol.com/sociedad/Desmienten-audio-que-alerta-sobre-casos-de-triquinosis-por-consumir-pollo-20181031-0109.html	Salud	25
Los cigarrillos aumentan 8,4% en promedio	Clarín.com	Thu, 01 Nov 2018 11:50:48 GMT	https://www.clarin.com/sociedad/cigarrillos-aumentan-promedio_0_P8ZcU7sdH.html	Economía	24
Qué tiene el OnePlus 6T para competirle al iPhone XS y al Samsung S9 por la mitad del precio	Clarín.com	Wed, 31 Oct 2018 22:01:08 GMT	https://www.clarin.com/tecnologia/oneplus-6t-competirle-iphone-xs-samsung-s9-mitad-precio_0_jt4fAqJN-.html	Ciencia y Tecnología	23
Un estudio revela cuál es el tiempo ideal de espera entre embarazos	El Confidencial	Tue, 30 Oct 2018 13:09:02 GMT	https://www.elconfidencial.com/alma-corazon-vida/2018-10-30/estudio-revela-tiempo-ideal-espera-embarazos_1638099/	Salud	23
"A los gritos, Sergio Berni cruzó a un abogad haitiano en vivo: ""Tenga un poco de respeto"""	Diario Veloz	Thu, 01 Nov 2018 12:58:09 GMT	http://www.diarioveloz.com/notas/189776-a-los-gritos-sergio-berni-cruzo-un-abogad-haitiano-vivo-tenga-un-poco-respeto	Nacional	21
Argentina Game Show For Me: reviví lo mejor de la feria gamer más importante del país	Cultura Geek	Wed, 31 Oct 2018 19:31:55 GMT	http://culturageek.com.ar/argentina-game-show-for-me-2018-lo-mejor/	Ciencia y Tecnología	20
"""A Camilo lo invito a comer y le pongo algo raro"""	Olé	Thu, 01 Nov 2018 17:01:11 GMT	https://www.ole.com.ar/boca-juniors/nahitan-nandez-camilo-mayada-voy-invitar-comer_0_IoJK6Jyw-.html	Deportes	19
La bolsa porteña se dispara un 4,5% impulsada por acciones de bancos	Ambito.com	Thu, 01 Nov 2018 16:54:49 GMT	http://www.ambito.com/938252-la-bolsa-portena-se-dispara-un-45-impulsada-por-acciones-de-bancos	Economía	18
Escandaloso cruce a los gritos entre Yanina Latorre y Luciana Salazar en Los Ángeles de la Mañana	Ciudad Magazine	Thu, 01 Nov 2018 15:53:28 GMT	https://www.ciudad.com.ar/espectaculos/escandaloso-cruce-gritos-entre-yanina-latorre-luciana-salazar-angeles-manana_108928	Entretenimiento	18
218.000 santafesinos en el Cyber Monday	EL LITORAL	Wed, 31 Oct 2018 21:14:45 GMT	https://www.ellitoral.com/index.php/diarios/2018/10/31/politica/POLI-09.html	Economía	16
Gastón Pauls y Liz Solari: misteriosas fotos desatan rumores de romance	MDZ Online	Thu, 01 Nov 2018 11:00:50 GMT	https://www.mdzol.com/mdzshow/Gaston-Pauls-y-Liz-Solari-misteriosas-fotos-desatan-rumores-de-romance-20181101-0024.html	Entretenimiento	15
El meteorólogo Matías Bertolotti presentó a su novio y habló de la futura boda	Clarín.com	Thu, 01 Nov 2018 00:50:46 GMT	https://www.clarin.com/espectaculos/tv/meteorologo-matias-bertolotti-presento-novio-hablo-futura-boda_0_TcAFqqbrr.html	Entretenimiento	15
Un conductor arrasó con una manifestación y atropelló a tres personas en Rosario	TN	Thu, 01 Nov 2018 16:42:06 GMT	https://tn.com.ar/sociedad/un-conductor-atropello-tres-personas-en-una-manifestacion-en-rosario-y-choco-una-moto_911366	Nacional	14
Murió un operario en un yacimiento de una contratista de YPF	Télam	Thu, 01 Nov 2018 15:30:25 GMT	http://www.telam.com.ar/notas/201811/301953-murio-un-operario-en-un-yacimiento-de-una-contratista-de-ypf-en-neuquen.html	Nacional	14
El terrible momento en que un grupo de osos atacó y se comió a una loba en un zoo de Holanda	Infobae.com	Thu, 01 Nov 2018 14:39:39 GMT	https://www.infobae.com/america/mundo/2018/11/01/el-cruel-momento-en-que-un-grupo-de-osos-ataca-y-se-come-a-una-loba-en-un-zoo-de-holanda/	Internacional	12
La Plata: les robaron, pusieron una cámara y descubrieron que era su vecina	TN	Thu, 01 Nov 2018 11:06:50 GMT	https://tn.com.ar/policiales/la-plata-les-robaron-pusieron-una-camara-y-descubrieron-que-era-su-vecina_911243	Nacional	12
"El conmovedor video del encuentro de Catherine Fulop con su madre, tras dos años: ""¡Al fin juntas, mami!"""	Ciudad Magazine	Thu, 01 Nov 2018 12:58:36 GMT	https://www.ciudad.com.ar/espectaculos/conmovedor-video-encuentro-catherine-fulop-madre-tras-dos-anos--fin-juntas-mami_108918	Entretenimiento	12
Con estímulos eléctricos, lograron que tres parapléjicos recuperen la capacidad de caminar	Clarín.com	Wed, 31 Oct 2018 21:29:55 GMT	https://www.clarin.com/sociedad/estimulos-electricos-lograron-paraplejicos-recuperen-capacidad-caminar_0_pNKgGsZ_m.html	Salud	11
Spotify llega a los 87 millones de usuarios que pagan y aún registra pérdidas	FayerWayer	Thu, 01 Nov 2018 16:09:53 GMT	https://www.fayerwayer.com/2018/11/spotify-87-millones-usuarios-pagan/	Ciencia y Tecnología	11
El pedido que la colectividad judía le hizo Rodolfo D'Onofrio por el Superclásico	Radio Mitre	Thu, 01 Nov 2018 12:55:14 GMT	https://radiomitre.cienradios.com/pedido-la-colectividad-judia-le-rodolfo-donofrio-superclasico/	Deportes	10
"""Que se quiebre el bloque del PJ o no da igual, este presupuesto matará a los jubilados”"	Infonews	Thu, 01 Nov 2018 12:56:03 GMT	http://www.infonews.com/nota/319617/que-se-quiebre-el-bloque-del-pj-o-no-da	Destacadas	9
José Alperovich confirmó que ira por la gobernación y que apoyará a Cristina	Clarín.com	Thu, 01 Nov 2018 13:54:16 GMT	https://www.clarin.com/politica/jose-alperovich-confirmo-ira-gobernacion-apoyara-cristina_0_T4Ek630nC.html	Nacional	9
Un abogado que llegó a Conmebol de la mano de Daniel Angelici: quiénes deciden el futuro de River en la final	LA NACION (Argentina)	Thu, 01 Nov 2018 15:03:22 GMT	https://www.lanacion.com.ar/2187467-tribunal-disciplina-conmebol-conoce-decidiran-futuro-river	Deportes	9
Gripe: llega a la Argentina una nueva vacuna contra cuatro cepas del virus	TN	Thu, 01 Nov 2018 16:01:26 GMT	https://tn.com.ar/salud/lo-ultimo/gripe-llega-la-argentina-una-nueva-vacuna-contra-cuatro-cepas-del-virus_911353	Salud	9
Adiós vaquero: Apple declara obsoleto al iPhone 5	unocero	Thu, 01 Nov 2018 16:15:43 GMT	https://www.unocero.com/smartphones/iphone-5-obsoleto/	Ciencia y Tecnología	8
La esposa de Pablo Escobar reveló cuánto dinero recaudaron los enemigos para asesinarlo	Infobae.com	Thu, 01 Nov 2018 14:07:41 GMT	https://www.infobae.com/america/colombia/2018/11/01/la-esposa-de-pablo-escobar-revelo-cuanto-dinero-recaudaron-los-enemigos-para-asesinarlo/	Internacional	6
Se casó con una estación de tren y asegura tener “sexo mental” con ella	Clarín.com	Thu, 01 Nov 2018 15:54:17 GMT	https://www.clarin.com/sociedad/caso-estacion-tren-asegura-tener-sexo-mental_0_dYmr_3FUM.html	Internacional	5
Llega el smartphone Motorola One a la Argentina	LA NACION (Argentina)	Thu, 01 Nov 2018 15:11:20 GMT	https://www.lanacion.com.ar/2187446-llega-smartphone-motorola-one-argentina	Ciencia y Tecnología	5
Wall Street Journal: Venezolanos llevaron el sarampión a otros países	El Nacional.com	Wed, 31 Oct 2018 20:36:40 GMT	http://www.el-nacional.com/noticias/mundo/wall-street-journal-venezolanos-llevaron-sarampion-otros-paises_258015	Salud	4
Ari Paluch volvió a la radio e hizo una broma de mal gusto	LA NACION (Argentina)	Thu, 01 Nov 2018 13:32:00 GMT	https://www.lanacion.com.ar/2187461-ari-paluch-volvio-radio-despues-diez-meses	Entretenimiento	3
Restan vacunar 2700 niños contra el Sarampión y la Rubeola	El Día de Gualeguaychú	Thu, 01 Nov 2018 08:28:33 GMT	https://www.eldiaonline.com/en-gualeguaychu-restan-vacunar-2700-ninos-contra-el-sarampion-y-la-rubeola/	Salud	2
El patentamiento de autos sufrió su peor caída del año y su quinta baja en fila: se hundió 38,5% en octubre	Ambito.com	Thu, 01 Nov 2018 16:13:25 GMT	http://www.ambito.com/938259-el-patentamiento-de-autos-sufrio-su-peor-caida-del-ano-y-su-quinta-baja-en-fila-se-hundio-385-en-octubre	Economía	1
Internaron al “Pelado” López	La Pampa La Arena	Wed, 31 Oct 2018 21:57:45 GMT	http://www.laarena.com.ar/el_pais-internaron-al-pelado-lopez-2020467-113.html	Entretenimiento	1
El paro de la CGT en stand by	Página 12	Thu, 01 Nov 2018 03:16:33 GMT	https://www.pagina12.com.ar/152396-el-paro-de-la-cgt-en-stand-by	Destacadas	1
Cómo recuperar audios borrados de WhatsApp	Diario de Cuyo	Thu, 01 Nov 2018 12:58:33 GMT	https://www.diariodecuyo.com.ar/tecnologia/Como-recuperar-audios-borrados-de-WhatsApp-20181101-0035.html	Ciencia y Tecnología	1
Veganismo: cómo cambiar tu alimentación sin poner en riesgo tu salud	Perfil.com	Thu, 01 Nov 2018 14:44:30 GMT	http://www.perfil.com/noticias/salud/vegano-veganismo-alimentacion-sin-poner-en-riesgo-la-salud%2520.phtml	Salud	1
El gol de Boca que le dio la razón a Guillermo	Goal.com	Thu, 01 Nov 2018 01:35:49 GMT	https://www.goal.com/es-ar/noticias/el-gol-de-boca-que-le-dio-la-razon-a-guillermo/mpmn081j6i5719tn6a1ti3iul	Deportes	1
La Plata: les robaron, pusieron una cámara y descubrieron que era su vecina	TN	Thu, 01 Nov 2018 11:06:50 GMT	https://tn.com.ar/policiales/la-plata-les-robaron-pusieron-una-camara-y-descubrieron-que-era-su-vecina_911243	Destacadas	1
12 razones para elegir un nuevo SUV	Infobae.com	Thu, 01 Nov 2018 02:44:04 GMT	https://www.infobae.com/america/no-editorial/2018/10/31/12-razones-para-elegir-un-nuevo-suv/	Ciencia y Tecnología	1
"Nahitan Nández: ""Que sigan hablando, pero estamos en la final"""	Ovación	Thu, 01 Nov 2018 13:05:21 GMT	http://www.ovaciondigital.com.uy/futbol/sigan-hablando-final.html	Deportes	1
Macri baja la disputa con Vidal y evalúa cómo girarle los fondos que reclama	El Cronista	Wed, 31 Oct 2018 21:45:17 GMT	https://www.cronista.com/economiapolitica/Macri-baja-la-disputa-con-Vidal-y-evalua-como-girarle-los-fondos-que-reclama-20181031-0046.html	Destacadas	1
