screen_name	date	fav	retweet	text
NardaLepes	Mon Jul 23 19:08:26 +0000 2018	1091	83	73) para mandar al horno, en un bol y en este orden: vegetales, aceite, sal ➡️asar. El aceite siempre primero, despues el resto.
NardaLepes	Mon Jul 23 13:47:40 +0000 2018	2459	179	72) para pollo al horno, antes de condimentar, secalo bien. Un rato al aire, repasador, cuanto mas seco mejor. Llegue a colgarlo y darle con secador de pelo en frio... pollo con piel crocante.
NardaLepes	Sun Jul 22 23:34:57 +0000 2018	2469	163	71) a la hora de condimentar algunos vegetales (🥕🍅🍠🍆, zapallo, calabaza) para  asar o saltear sumale un poquiiito de azucar. Poquito.
NardaLepes	Sun Jul 22 23:27:58 +0000 2018	1681	158	70) si tu esponja de cocina o tu trapito amarillo te dan asquito limpios, es hora de cambiarlos.
NardaLepes	Sun Jul 22 23:26:34 +0000 2018	794	51	69) huesos. Caldos, o fondos de coccion ( epa, tocamos nivel3) guarda los huesos que puedas. Y a la sopa!
NardaLepes	Sun Jul 22 23:24:40 +0000 2018	1520	105	68) el papel manteca es un viaje de ida. Tenelo, podes envolver queso, en la fuente para asar, proteger un pollo en la heladera, para poner una “tapa”  sobre algo reduciendo... etc etc etc etc etc
NardaLepes	Sun Jul 22 23:21:35 +0000 2018	1126	85	67) si vas a usar la mandolina, mas vale que seas nivel 2 certificado. Te jugas una yema del dedo, ojo.
NardaLepes	Sun Jul 22 23:19:29 +0000 2018	1313	116	66) usa hierbas, compra plantin de hierbas, sembrá.  Compra frescas y cuidalas.  Si empiezan a decaer, no las dejes pudrir, secalas. Cambian cualquier plato.
NardaLepes	Sun Jul 22 23:16:21 +0000 2018	4785	846	65) si en tu sarten antiadherente las cosas se pegan, estas empezando a comer teflon. Sabelo.
NardaLepes	Sun Jul 22 21:25:40 +0000 2018	916	83	64) calamares. Los cocinamos muy poquitos minutos (entre 3 y 5) o al menos ‘45. En el medio, a menos que sepas lo que haces, queda chicle.
NardaLepes	Sun Jul 22 21:21:43 +0000 2018	1776	160	63) abri tus especias guardadas, si no huelen a nada, no tiene gusto a nada.
NardaLepes	Sun Jul 22 21:13:49 +0000 2018	1218	96	62) si usas libros de cocina, toma notas en el libro. Que cambiaste, que pasó, si le faltaba algo, si era seco... la proxima corregis.
NardaLepes	Sun Jul 22 21:00:23 +0000 2018	1642	134	61) ah el queso se ralla mas fino aún, del lado del rallador que arranca pedazos de nudillo. Asi se aprovecha mas el sabor.
NardaLepes	Sun Jul 22 20:56:36 +0000 2018	5309	496	60) zanahoria rallada. El que la ralla gruesa no entiende nada. Se ralla del lado finito. Gruesa sin sabor, seca y mata encías no. Aca no acepto opiniones. Calabozo.
NardaLepes	Sun Jul 22 20:41:48 +0000 2018	1894	194	59) tres reglas para pedir pizza x tel. Acompañarla siempre con una ensalada, siempre. Esperarla con el horno prendido. Pedir faina y guardarla para otra comida.
NardaLepes	Sun Jul 22 20:40:20 +0000 2018	828	55	58) el marlo de los choclos son un gran agregado para sopas y pucheros. Endulzan un poco y dan cuerpo.
NardaLepes	Sun Jul 22 20:39:14 +0000 2018	972	76	57) mientras cocinamos tener un bol o tachito para ir tirando lo que descartamos. Si de ahi nada sirve para una sopa, al tacho.
NardaLepes	Sun Jul 22 15:47:39 +0000 2018	1323	106	56) entrena tu paladar probando variedades del mismo producto... compra un durazno de cada tipo, uvas, tomates, un zapallito y un zucchini, sentí las diferencias , recordalas. Es un ejercicio. Sirve.
NardaLepes	Sun Jul 22 15:13:27 +0000 2018	2973	303	55) sal:  marina, en escamas, kosher, parrillera.  La comun solo cuando no queda otra. Si si, así de extremo. ( no todas son mas caras, solo que hay que buscarlas ). Regalá sal rica. Se buen amigo.
NardaLepes	Sun Jul 22 15:09:53 +0000 2018	4409	404	54) nunca nunca se condimenta el huevo revuelto en la sarten u olla. Siempre al servir. Recuerdalo padawan.
NardaLepes	Sun Jul 22 15:08:23 +0000 2018	680	59	53) nivel 2,  pincel. Aplica sabor de manera pareja, para grillados, parrilla, horno, tortas...
NardaLepes	Sun Jul 22 15:06:12 +0000 2018	1332	77	52) si al cocinar un guiso, estofado o salsa ves un espumita poco atractiva arriba. Se saca con una cuchara. Pasas lo ves, lo sacas, cada rato. Se llama espumar. Sirve.
NardaLepes	Sun Jul 22 15:03:56 +0000 2018	2822	321	51) comprobado por la ciencia, muchos platos son mas ricos al otro dia, recalentados. Los sabores se asientan. El plato forma su personalidad.
NardaLepes	Sun Jul 22 15:02:01 +0000 2018	1150	93	50) tenes que aprender a brasear. Un antes y un despues de dominar el braseado (cocinar en liquido sabroso) infinitas variables, nunca falla. Cualquier corte humilde se trasforma en algo espectacular.
NardaLepes	Sun Jul 22 14:59:02 +0000 2018	1258	85	49) bowl, algunos de metal o vidrio (para baño maria) algunos de ceramica o loza . Plástico? Nah
NardaLepes	Sun Jul 22 14:57:10 +0000 2018	2175	212	48) hornito eléctrico. Hornito eléctrico. Sirve para todo.
NardaLepes	Sun Jul 22 14:54:30 +0000 2018	4881	467	47) la calabaza hervida es un embole.  Cocinala en sarten con agua o caldo y manteca, (ajito, hierbas, amor) hasta que este tierna y evapore el liquido. El pure de la gloria.
NardaLepes	Sun Jul 22 14:52:02 +0000 2018	1043	74	46) polemicos morrones, muchos los evitan. Dos caminos, o muy muy cocidos o crudos con vinagre o limon (criollita) . Cualquier cosa en el medio... es mas facil repetirlos.
NardaLepes	Sun Jul 22 14:49:43 +0000 2018	780	63	45) al cocinar remolachas deja la piel un poco de cabitos. Hervidas o al horno. Hasta que esten tiernas. Despues se pelan solas casi.
NardaLepes	Sun Jul 22 14:47:31 +0000 2018	1243	96	44) hacete un favor , mejora tu vida , aprende a hacer buenos porotos. Fuego bajo siempre, nunca borbotones,  tiempo? Mucho, mucho. Cuanto? Un poco mas, si falta agua, agregale.
NardaLepes	Sun Jul 22 14:45:00 +0000 2018	3200	494	43) las bananas no van en la heladera.
NardaLepes	Sun Jul 22 14:44:14 +0000 2018	1851	191	42) antes de usar un aceto berreta, elegí siempre un vinagre humilde pero digno.
NardaLepes	Sun Jul 22 14:42:46 +0000 2018	1687	181	41) solo si un jedi del horneado usas el piso del horno. Sino, estante superior gratina, dora mas x arriba, estante inferior cocina mas parejo.  El calor SUBE.
NardaLepes	Sun Jul 22 14:36:35 +0000 2018	988	94	40) al hornear si la bandeja es demasiado grande o demasiado chica afecta el resultado. Se seca antes de tiempo o no dora nunca.
NardaLepes	Sun Jul 22 14:31:26 +0000 2018	884	79	39) no subestimes nunca el poder de una anchoa. En salsa, salteados, mayonesas, guisos, dips.
NardaLepes	Sun Jul 22 14:22:25 +0000 2018	1148	88	38) antes de incorporar fruta seca (nueces etc) probalas. Aveces tienen gusto a mueble húmedo. Por se pasaron.
NardaLepes	Sun Jul 22 14:20:54 +0000 2018	722	51	37) cuando decimos hervir unos minutos  y poner en “agua con hielo” para cortar cocción, no es al p#@&amp;! Probalo.  Despues colar y usar al momento o despues.
NardaLepes	Sun Jul 22 14:03:45 +0000 2018	1659	133	36) la plancha de hierro se calienta mucho rato a fuego bajo-medio. Al poner la carne, subimos un poco. Si arrancamos al máximo no tenemos a donde ir.
NardaLepes	Sun Jul 22 00:33:16 +0000 2018	918	75	35) usa el fuego residual de la parrilla para cocinar algo para después. Pimientos, cebolla entera, berenjenas... a la noche sale escalibada. O postre... bananas con canela...
NardaLepes	Sun Jul 22 00:30:22 +0000 2018	1430	118	34) edita tu cocina. Vacia cajones y estantes de cosas rotas o repetidas. Deja solo lo que usas. Vas a cocinar mas.
NardaLepes	Sat Jul 21 15:11:20 +0000 2018	2518	249	33) es imposible comer bien arrancando de cero cada vez. Ralla zanahoria, blanquea brocolis, zapallo asado,milas en el freezer, sopa hecha, tene la heladera con preproduccion.
NardaLepes	Sat Jul 21 15:08:34 +0000 2018	1911	238	32) casi cualquier cosa con un huevo arriba es una buena comida. (A la plancha, frito, pocheadp, duro, 5 min)
NardaLepes	Sat Jul 21 15:07:41 +0000 2018	3363	458	31) las sobras no existen. Es comida, no sobras. Ideales para comer un poco de cada cosa, ayuda a variar. 2 croquetas, medio tomate, un poco de arroz 1 pera. <br>Co mi da.
NardaLepes	Sat Jul 21 15:05:12 +0000 2018	2236	354	30) no hagas las compras con hambre. (Compras de más) cocina con hambre, le pones mas onda.
NardaLepes	Sat Jul 21 00:18:26 +0000 2018	1228	102	29) cortar y pelar zapallos da un poco de miedo de quedar sin dedos. Lavalo y entero al horno. Hasta que este bien cocido. Cuando sale haces que queres.
NardaLepes	Fri Jul 20 23:47:08 +0000 2018	954	101	28) si no te gusta como quedó, mejoralo. Aprende a corregir.  Todo se puede “emparchar”.
NardaLepes	Fri Jul 20 23:45:21 +0000 2018	1476	126	27) cuando hagas arroz, hace de mas. El arroz saltado se hace con arroz frio.
NardaLepes	Fri Jul 20 23:42:54 +0000 2018	1831	202	26) todo sirve, medio limon semi exprimido ( te levanta una mila fria) , el fondito del franco de mostaza (para vinagreta) , el culito del queso ( dentro de la sopa o guisito). No tires nada
NardaLepes	Fri Jul 20 21:51:19 +0000 2018	1392	172	25) se paciente, deja que las cosas doren.
NardaLepes	Fri Jul 20 21:08:01 +0000 2018	1260	102	24) no le temas a la manteca. Simplemente combinala con vegetales o pescado. Reforza el sabor de lo q te cuesta mas comer.
NardaLepes	Fri Jul 20 21:02:52 +0000 2018	1570	153	23) un poquito de un buen queso garpa mucho mas que mucha cantidad de un mal queso.
NardaLepes	Fri Jul 20 19:32:54 +0000 2018	1667	165	22) sale del horno, reposa. Siempre. Carne, papas, pollo, lo que sea. Al menos 5 min.
NardaLepes	Fri Jul 20 19:31:25 +0000 2018	2231	267	21) cualquier carne, pollo etc. NUNCA directo de la heladera al fuego. Al menos 10 min a tem ambiente.
NardaLepes	Fri Jul 20 15:06:45 +0000 2018	1504	136	20) una olla o sarten de hierro. Cambia todo. TODO.
NardaLepes	Fri Jul 20 15:06:08 +0000 2018	988	100	19) pensa tu plato desde la guarnicion. Asi vas a comer mas variado.
NardaLepes	Fri Jul 20 15:05:17 +0000 2018	800	80	18) para entrar en nivel 2, usa la olla a presion. Ahorra tiempo, gas, energia.
NardaLepes	Fri Jul 20 15:04:36 +0000 2018	874	87	17) lo acido y lo dulce se equilibran entre si. En una salsa, en un postre , en una ensalada...
NardaLepes	Thu Jul 19 20:59:26 +0000 2018	1505	157	16) si la coccion es larga, poca sal de entrada. Por que reduce y se concentra.
NardaLepes	Thu Jul 19 20:32:41 +0000 2018	1008	112	15) lavate las manos antes y después de cocinar.
NardaLepes	Thu Jul 19 14:50:24 +0000 2018	1741	225	14) los cuchillos afilados no ae guardan en el cajon. Se desafilan
NardaLepes	Thu Jul 19 13:28:28 +0000 2018	1075	145	13) lee las etiquetas de lo que comas todos los dias.
NardaLepes	Thu Jul 19 00:56:42 +0000 2018	1465	162	12) en casa, seguir recetas es para momentos especiales. En el dia a dia hay que improvisar.
NardaLepes	Thu Jul 19 00:50:59 +0000 2018	1177	128	Me olvide uno fundamental! <br>11) hay mucha comida rica que no es linda y viceversa.
NardaLepes	Wed Jul 18 22:21:38 +0000 2018	1391	182	10) el horno no es un deposito, usalo.
NardaLepes	Wed Jul 18 22:20:26 +0000 2018	1551	185	9) hace las compras en la verduleria. Arranca x ahi. Pensa tu plato desde la guarnicion. El resto sale solo.
NardaLepes	Wed Jul 18 22:18:38 +0000 2018	1667	171	8) usa pimentero, no pimienta molida
NardaLepes	Wed Jul 18 21:50:29 +0000 2018	1647	185	7) no peses ni midas tanto. Aprende a usar el ojo. (Salvo en pasteleria!) desperta la intuitivo.
NardaLepes	Wed Jul 18 21:49:27 +0000 2018	1520	169	6) se organizado, limpia mientras haces. Tene todo listo y a mano antes de arrancar a cocinar.
NardaLepes	Wed Jul 18 21:48:39 +0000 2018	1042	106	5) termina mas simples los platos con  , hierbas frescas, quesos, crocantes. Suman textura y perfiles de sabor.
NardaLepes	Wed Jul 18 21:46:30 +0000 2018	1678	212	4) lee la receta antes y entende que vas a hacer y por que. Desobedece y cambia lo que quieras si la entendiste.
NardaLepes	Wed Jul 18 21:39:33 +0000 2018	1487	163	3) una buena alacena se hace de a poco. Compra conservas, especias, salsas. Poca cantidad , mucha variedad.
NardaLepes	Wed Jul 18 21:38:32 +0000 2018	1127	129	2) usa vegetales, probalos en crudo. Aprende de la materia prima. Toca, ole y probalos.
NardaLepes	Wed Jul 18 21:37:03 +0000 2018	3197	352	10 tips para cocinar y comer mejor:<br>1) lo que crece junto queda bien , combina bien entre si. En estacion. Por ej, hongos y zapallos. Esparragos y alcauciles. Duraznos y tomates.
